Movie_ID,Name,Year,User_ID,Rating
1902,Star Trek: The Motion Picture,1979,8209,4
4306,The Sixth Sense,1999,8209,4
3590,Jason and the Argonauts,1963,8209,4
3151,Napoleon Dynamite,2004,8209,5
3320,About a Boy,2002,8209,3
2944,Hoop Dreams,1994,8209,5
2989,The Thing From Another World,1951,8209,5
2862,The Silence of the Lambs,1991,8209,4
528,The Hitchhiker's Guide to the Galaxy,2005,8209,5
660,Saving Grace,2000,8209,3
329,Dogma,1999,8209,5
886,Ray,2004,8209,5
1098,The Battle of Algiers,1965,8209,5
1202,National Lampoon's Vacation,1983,8209,4
1470,Bend It Like Beckham,2002,8209,5
1625,Aliens: Collector's Edition,1986,8209,5
1803,Alien: Resurrection: Collector's Edition,1997,8209,4
331,Chasing Amy,1997,8209,5
2314,Invasion of the Body Snatchers,1956,8209,5
2342,Super Size Me,2004,8209,5
2452,Lord of the Rings: The Fellowship of the Ring,2001,8209,5
438,Bean: The Movie,1997,8209,5
2465,This Is Spinal Tap,1984,8209,5
468,The Matrix: Revolutions,2003,8209,5
473,Princess Mononoke,1997,8209,5
241,North by Northwest,1959,8209,4
3938,Shrek 2,2004,8209,5
3541,History of the World: Part 1,1981,8209,4
3446,Spirited Away,2002,8209,5
4227,The Full Monty,1997,8209,4
3106,Ghost,1990,8209,2
4465,The Big One,1998,8209,4
2913,Finding Neverland,2004,8209,5
2874,Elf,2003,8209,5
2580,Freaky Friday,2003,8209,3
720,Roger & Me,1989,8209,5
788,Clerks,1994,8209,5
996,Yojimbo,1961,8209,5
1110,Secondhand Lions,2003,8209,4
1542,Sleepless in Seattle,1993,8209,2
1754,Sixteen Candles,1984,8209,4
1848,Samurai Trilogy 3: Duel at Ganryu Island,1956,8209,5
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8209,4
2430,Alien: Collector's Edition,1979,8209,5
2462,Planes,1987,8209,4
2470,Wayne's World,1992,8209,5
758,Mean Girls,2004,8209,5
730,Bagdad Cafe,1988,8209,4
269,Parenthood,1989,8209,5
8,What the #$*! Do We Know!?,2004,8209,3
3925,The Matrix: Reloaded,2003,8209,5
3860,Bruce Almighty,2003,8209,3
3917,Garden State,2004,8209,5
3756,About Schmidt,2002,8209,5
3624,The Last Samurai,2003,8209,4
3593,My Neighbor Totoro,1988,8209,4
4393,The Mask: Special Edition,1994,8209,4
4345,Bowling for Columbine,2002,8209,5
3282,Sideways,2004,8209,5
872,Seven Samurai,1954,8209,5
3605,The Wizard of Oz: Collector's Edition,1939,8209,3
3962,Finding Nemo (Widescreen),2003,8209,3
3168,Evil Dead 2: Dead by Dawn,1987,8212,4
143,The Game,1997,8212,3
3611,Man on the Moon,2000,8212,3
4306,The Sixth Sense,1999,8212,4
2662,Frances,1982,8212,4
3282,Sideways,2004,8212,5
3605,The Wizard of Oz: Collector's Edition,1939,8212,4
3714,The Ballad of Jack and Rose,2005,8212,4
4266,The Passion of the Christ,2004,8212,3
2813,Bad Education,2004,8212,3
2762,The Saddest Music in the World,2004,8212,4
3015,The Final Cut,2004,8212,1
3190,Heaven & Earth,1993,8212,4
3510,Hard Eight,1996,8212,4
3538,Beaches,1988,8212,3
156,Husbands and Wives,1992,8212,3
3840,The Toy,1982,8212,2
3887,Aguirre: The Wrath of God,1972,8212,4
4369,Porky's,1981,8212,1
4042,Pretty Baby,1978,8212,3
4249,Battleship Potemkin,1925,8212,4
4256,Footloose: Special Collector's Edition,1984,8212,2
2701,Marty,1955,8212,4
2782,Braveheart,1995,8212,4
2940,Existenz,1999,8212,3
2944,Hoop Dreams,1994,8212,4
3058,Escape from Alcatraz,1979,8212,3
3253,The Opposite of Sex,1998,8212,3
3309,The Pledge,2001,8212,4
3489,Time Bandits,1981,8212,4
3541,History of the World: Part 1,1981,8212,3
3587,Abbott & Costello Meet the Mummy,1955,8212,3
3684,Goldfinger,1964,8212,3
2771,Top Secret!,1984,8212,3
3730,Elizabeth,1998,8212,4
3824,Fear and Loathing in Las Vegas,1998,8212,4
3863,American Pimp,2000,8212,3
3900,Amores Perros,2000,8212,4
4384,Dawn of the Dead,2004,8212,3
4149,Scooby-Doo 2: Monsters Unleashed,2004,8212,1
4345,Bowling for Columbine,2002,8212,5
4355,Coffee and Cigarettes,2003,8212,4
645,Dear Frankie,2004,8212,4
1047,Aimee and Jaguar,2000,8212,4
2314,Invasion of the Body Snatchers,1956,8212,4
4392,Army of Darkness,1993,8212,4
2743,The Pianist,2002,8212,4
4315,In Good Company,2004,8212,3
4197,City of Ghosts,2003,8212,3
3975,One False Move,1991,8212,3
4109,American Psycho,2000,8212,3
4159,Barbershop,2002,8212,2
4237,Morvern Callar,2002,8212,4
4255,Gerry,2002,8212,4
2712,The Hitcher,1984,8212,3
2699,The Missing,2003,8212,3
2889,Fast,1997,8212,4
2899,Riding Giants,2004,8212,4
2921,The Big Red One: Special Edition,1980,8212,4
2960,The Ladykillers,2004,8212,3
2992,The Rundown,2003,8212,3
3223,Nosferatu: Original Version,1929,8212,4
3224,All Quiet on the Western Front,1930,8212,4
3268,The Blob,1988,8212,3
3446,Spirited Away,2002,8212,4
3469,The Night of the Hunter,1955,8212,4
3581,Cradle Will Rock,1999,8212,3
3624,The Last Samurai,2003,8212,3
3740,Dracula,1931,8212,4
3758,Cecil B. Demented,2000,8212,3
3860,Bruce Almighty,2003,8212,2
3870,Affliction,1998,8212,4
3875,The Motorcycle Diaries,2004,8212,4
3893,The People vs. Larry Flynt,1996,8212,3
4339,Shadow of the Vampire,2000,8212,3
3905,The Others,2001,8212,4
4356,Road to Perdition,2002,8212,3
4364,Network,1976,8212,4
175,Reservoir Dogs,1992,8212,5
199,The Deer Hunter,1978,8212,5
269,Parenthood,1989,8212,4
312,High Fidelity,2000,8212,4
348,The Last Temptation of Christ,1988,8212,4
420,Saturday Night Live: The Best of Dana Carvey,1999,8212,3
561,High and Low,1963,8212,3
580,THX 1138: Special Edition,1971,8212,4
636,Stir Crazy,1980,8212,3
708,The Perfect Storm,2000,8212,3
919,Comedian,2002,8212,4
1098,The Battle of Algiers,1965,8212,5
1102,Training Day,2001,8212,3
1176,The Devil's Backbone,2001,8212,4
1329,He Got Game,1998,8212,3
1599,Fantasia 2000,2000,8212,4
1632,Mean Creek,2004,8212,3
1803,Alien: Resurrection: Collector's Edition,1997,8212,4
2015,Talk to Her,2002,8212,4
2192,The Hurricane,1999,8212,3
2256,Sunshine State,2002,8212,3
2329,Control Room,2004,8212,4
2462,Planes,1987,8212,3
108,Spartan,2004,8212,3
4331,Owning Mahowny,2003,8212,3
4393,The Mask: Special Edition,1994,8212,1
2578,Y Tu Mama Tambien,2001,8212,5
2734,From Hell,2001,8212,3
2532,Futurama: Vol. 1,1999,8212,2
3522,City by the Sea,2002,8212,2
3917,Garden State,2004,8212,4
3962,Finding Nemo (Widescreen),2003,8212,5
4056,Planet of the Apes,2001,8212,1
4080,A Mighty Wind,2003,8212,4
4157,The Prince of Tides,1991,8212,3
4227,The Full Monty,1997,8212,3
4262,Sleepy Hollow,1999,8212,3
2862,The Silence of the Lambs,1991,8212,4
2874,Elf,2003,8212,3
2890,Sleeping Beauty: Special Edition,1959,8212,4
2916,The Last Seduction,1994,8212,4
2922,Heathers,1989,8212,3
2953,Moonstruck,1987,8212,4
2986,Man Bites Dog,1992,8212,3
3046,The Simpsons: Treehouse of Horror,1990,8212,5
3148,The English Patient,1996,8212,3
3159,The Hunger,1983,8212,4
3265,The Grifters,1990,8212,3
3290,The Godfather,1974,8212,5
3331,Bananas,1971,8212,4
3371,Whale Rider,2003,8212,4
3427,Men in Black II,2002,8212,2
3615,Beauty and the Beast,1946,8212,4
3756,About Schmidt,2002,8212,5
3864,Batman Begins,2005,8212,4
2612,Don't Say a Word,2001,8212,1
167,The Chorus,2004,8212,4
180,Scratch,2002,8212,4
223,Chappelle's Show: Season 1,2003,8212,5
252,Stuart Little 2,2002,8212,3
270,Sex and the City: Season 4,2001,8212,3
290,Harold and Kumar Go to White Castle,2004,8212,3
304,King of the Hill: Season 1,1997,8212,4
331,Chasing Amy,1997,8212,2
357,House of Sand and Fog,2003,8212,3
358,The Onion Field,1979,8212,3
416,Elephant,2003,8212,3
424,Happiness,1998,8212,5
457,Kill Bill: Vol. 2,2004,8212,5
571,American Beauty,1999,8212,5
554,Solaris,1972,8212,4
629,Firestarter,1984,8212,3
646,Matewan,1987,8212,4
711,Dolores Claiborne,1994,8212,3
720,Roger & Me,1989,8212,4
789,Boyz N the Hood,1991,8212,3
798,Jaws,1975,8212,5
896,Dangerous Minds,1995,8212,2
918,A Hard Day's Night: Collector's Series,1964,8212,4
963,A Streetcar Named Desire,1951,8212,4
985,The Mummy,1999,8212,1
996,Yojimbo,1961,8212,4
1066,Superman: The Movie,1978,8212,4
1140,To Gillian on her 37th Birthday,1996,8212,1
1142,Polyester,1981,8212,3
1175,Repo Man,1984,8212,3
1180,A Beautiful Mind,2001,8212,3
1266,Ghosts of the Abyss,2003,8212,3
1307,S.W.A.T.,2003,8212,1
1365,Kurt & Courtney,1998,8212,3
1367,The Piano,1993,8212,5
1432,Ride with the Devil,1999,8212,3
1435,Wallace & Gromit in Three Amazing Adventures,2001,8212,4
1479,Man on the Train,2002,8212,4
1604,Tae Guk Gi: The Brotherhood of War,2004,8212,4
1595,The Third Man,1949,8212,4
1642,Casino: 10th Anniversary Edition,1995,8212,4
1650,Nine to Five,1980,8212,3
1666,The Brady Bunch Movie,1995,8212,4
1700,Bottle Rocket,1996,8212,5
1709,Clash of the Titans,1981,8212,3
1735,Amarcord,1974,8212,4
1770,Trainspotting,1995,8212,4
1832,Rosemary's Baby,1968,8212,4
1844,Casualties of War,1989,8212,3
1865,Eternal Sunshine of the Spotless Mind,2004,8212,4
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8212,3
1923,Pee-Wee's Playhouse: Vol. 1,1986,8212,5
1974,Il Postino,1995,8212,4
1983,Final Fantasy: The Spirits Within,2001,8212,2
2102,The Simpsons: Season 6,1994,8212,5
2112,Identity,2003,8212,3
2149,Buffalo '66,1998,8212,4
2178,Lock,1998,8212,4
2195,The Looney Tunes Golden Collection: Vol. 2,2004,8212,5
2251,The Rookie,1990,8212,1
2290,Aladdin: Platinum Edition,1992,8212,4
2319,The Looney Tunes Golden Collection: Vol. 1,2003,8212,5
2331,Bent,1997,8212,4
2332,Paper Moon,1973,8212,4
2360,Singin' in the Rain,1952,8212,4
2362,White,1994,8212,4
2379,Giant,1956,8212,4
2464,Trekkies,1999,8212,5
30,Something's Gotta Give,2003,8212,3
494,Monty Python's The Meaning of Life: Special Edition,1983,8212,5
57,Richard III,1995,8212,4
4418,Titan A.E.,2000,8212,2
2525,Sullivan's Travels,1942,8212,4
2778,Pink Floyd: Live at Pompeii: Director's Cut,1974,8212,4
3535,9 1/2 Weeks,1986,8212,3
4043,Signs,2002,8212,3
4069,Local Hero,1983,8212,3
2848,The Hustler,1961,8212,4
2913,Finding Neverland,2004,8212,4
2965,The Seventh Seal,1957,8212,4
3079,The Lion King: Special Edition,1994,8212,4
3151,Napoleon Dynamite,2004,8212,3
3256,Swimming Pool,2003,8212,3
3315,The Maltese Falcon,1941,8212,4
3355,The Ice Storm,1997,8212,5
3385,28 Days Later,2002,8212,3
191,X2: X-Men United,2003,8212,3
241,North by Northwest,1959,8212,5
256,Ghost Dog: The Way of the Samurai,2000,8212,4
257,Charlotte's Web,1973,8212,3
299,Bridget Jones's Diary,2001,8212,3
311,Ed Wood,1994,8212,5
378,Party Monster,2003,8212,3
443,Rabbit-Proof Fence,2002,8212,4
459,Basquiat,1996,8212,3
471,City Lights,1931,8212,4
482,Frida,2002,8212,4
577,The Twilight Zone: Vol. 36,1961,8212,3
534,With a Friend Like Harry,2000,8212,4
677,In the Mood for Love,2001,8212,4
758,Mean Girls,2004,8212,1
763,The Poseidon Adventure,1972,8212,3
829,Serial Mom,1995,8212,3
900,Eat Drink Man Woman,1994,8212,4
964,The Tick: The Entire Series,2001,8212,4
989,The Door in the Floor,2004,8212,3
1020,The Simpsons: Season 1,1989,8212,5
1075,Tape,2001,8212,4
1144,Fried Green Tomatoes,1991,8212,4
1202,National Lampoon's Vacation,1983,8212,3
1274,At Close Range,1984,8212,3
1292,Ararat,2002,8212,2
1305,Thirteen,2003,8212,4
1324,The Professional,1994,8212,4
1370,Marathon Man,1976,8212,4
1394,Bringing Out the Dead,1999,8212,4
1401,Passion Fish,1992,8212,3
1408,The Limey,1999,8212,5
1466,Midnight Cowboy,1969,8212,5
1481,Porn Star: The Legend of Ron Jeremy,2001,8212,3
1542,Sleepless in Seattle,1993,8212,2
1571,Poltergeist,1982,8212,5
1625,Aliens: Collector's Edition,1986,8212,5
1655,Talk Radio,1988,8212,3
1665,Orgazmo,1998,8212,1
1707,Outfoxed: Rupert Murdoch's War on Journalism,2004,8212,4
1719,The Life Aquatic with Steve Zissou,2004,8212,4
1746,Bob Roberts,1994,8212,3
1799,Die Hard 2: Die Harder,1990,8212,2
1853,Death Wish,1974,8212,3
1877,Friends: Season 2,1995,8212,3
1902,Star Trek: The Motion Picture,1979,8212,4
1959,Splendor in the Grass,1961,8212,4
1975,Hollow Man,2000,8212,1
2009,The Talented Mr. Ripley,1999,8212,3
2016,The Magdalene Sisters,2002,8212,4
2122,Being John Malkovich,1999,8212,5
2172,The Simpsons: Season 3,1991,8212,5
2199,Ricochet,1991,8212,1
2209,On Golden Pond,1981,8212,4
2252,Bram Stoker's Dracula,1992,8212,3
2342,Super Size Me,2004,8212,4
2348,The Omen,1976,8212,4
2372,The Bourne Supremacy,2004,8212,3
2395,Scream,1996,8212,3
2430,Alien: Collector's Edition,1979,8212,5
2443,Like Water for Chocolate,1992,8212,4
2465,This Is Spinal Tap,1984,8212,5
2452,Lord of the Rings: The Fellowship of the Ring,2001,8212,5
47,The Bad and the Beautiful,1952,8212,4
79,The Killing,1956,8212,4
2595,The Vanishing,1993,8212,3
4496,Farewell My Concubine,1993,8212,4
4488,Wonder Boys,2000,8212,4
3938,Shrek 2,2004,8212,4
3925,The Matrix: Reloaded,2003,8212,2
3954,The Quiet Man,1952,8212,3
2640,The Spanish Prisoner,1997,8212,4
2675,Solaris,2002,8212,4
2780,Dark City,1998,8212,3
3670,Encino Man,1992,8212,2
788,Clerks,1994,8212,3
886,Ray,2004,8212,3
2072,K-9,1989,8212,1
2235,Undertow,2004,8212,3
2456,A Fistful of Dollars,1964,8212,5
83,Silkwood,1983,8212,4
4485,House of Wax / The Mystery of the Wax Museum,1953,8212,3
4353,Curb Your Enthusiasm: Season 3,2002,8212,5
4432,The Italian Job,2003,8212,2
4402,A Nightmare on Elm Street,1984,8212,3
4472,Love Actually,2003,8212,4
3946,The Center of the World,2001,8212,3
2558,Irreversible,2002,8212,1
3160,The Man Who Cried,2000,8212,3
3626,25th Hour,2002,8212,4
2603,Everybody Loves Raymond: Season 1,1996,8212,4
3946,The Center of the World,2001,8299,1
3290,The Godfather,1974,8299,4
4166,Hollywood Shuffle,1987,8299,4
4159,Barbershop,2002,8299,1
3515,Jungle Fever,1991,8299,4
1120,Quest for Fire,1982,8299,4
3587,Abbott & Costello Meet the Mummy,1955,8299,2
3684,Goldfinger,1964,8299,4
2916,The Last Seduction,1994,8299,4
3295,Action Jackson,1988,8299,2
636,Stir Crazy,1980,8299,4
1913,Calle 54,2000,8299,5
2078,Half Past Dead,2002,8299,2
2192,The Hurricane,1999,8299,4
2342,Super Size Me,2004,8299,4
1645,The In-Laws,2003,8299,4
1848,Samurai Trilogy 3: Duel at Ganryu Island,1956,8299,3
1625,Aliens: Collector's Edition,1986,8299,4
1307,S.W.A.T.,2003,8299,2
4219,The Tuskegee Airmen,1995,8299,4
3314,Mighty Quinn,1989,8299,4
2900,Two Mules for Sister Sara,1970,8299,4
1744,Beverly Hills Cop,1984,8299,4
789,Boyz N the Hood,1991,8299,4
2216,The Legend 2,1993,8299,2
2372,The Bourne Supremacy,2004,8299,1
798,Jaws,1975,8299,4
2430,Alien: Collector's Edition,1979,8299,4
1428,The Recruit,2003,8299,1
599,Sea of Love,1989,8299,4
393,The Replacement Killers,1998,8299,3
1901,Cheech & Chong's Up in Smoke,1978,8299,4
3532,Undercover Blues,1993,8299,3
3347,Honey,2003,8309,4
3333,The Village,2004,8309,4
3684,Goldfinger,1964,8309,4
3151,Napoleon Dynamite,2004,8309,4
3610,Lethal Weapon 3,1992,8309,5
3138,Blade: Trinity,2004,8309,5
3282,Sideways,2004,8309,3
3427,Men in Black II,2002,8309,5
3903,PCU,1994,8309,5
3274,Half Baked,1998,8309,5
3765,Used Cars,1980,8309,4
3394,Saved by the Bell: Season 1,1989,8309,5
2782,Braveheart,1995,8309,5
2757,Back to School,1986,8309,4
3161,Scary Movie 2,2001,8309,5
3817,Stargate,1994,8309,5
3650,War Games,1983,8309,4
3835,Universal Soldier,1992,8309,4
406,Hostage,2005,8309,4
457,Kill Bill: Vol. 2,2004,8309,4
1220,Man on Fire,2004,8309,5
1314,Presumed Innocent,1990,8309,4
2372,The Bourne Supremacy,2004,8309,5
2430,Alien: Collector's Edition,1979,8309,4
334,The Pacifier,2005,8309,4
3624,The Last Samurai,2003,8309,5
2751,Naked Gun 2 1/2: The Smell of Fear,1991,8309,5
4432,The Italian Job,2003,8309,5
2755,The Longest Yard,1974,8309,4
2660,When Harry Met Sally,1989,8309,4
2711,Dirty Work,1998,8309,5
2532,Futurama: Vol. 1,1999,8309,5
3925,The Matrix: Reloaded,2003,8309,5
3638,Bad Boys II,2003,8309,5
3860,Bruce Almighty,2003,8309,4
468,The Matrix: Revolutions,2003,8309,5
494,Monty Python's The Meaning of Life: Special Edition,1983,8309,4
746,Domestic Disturbance,2001,8309,4
798,Jaws,1975,8309,4
962,I Spy,2002,8309,5
1073,Coach Carter,2005,8309,5
1144,Fried Green Tomatoes,1991,8309,1
1267,Dr. Dolittle 2,2001,8309,3
1428,The Recruit,2003,8309,4
1509,National Lampoon's Van Wilder,2002,8309,5
1661,The Bad News Bears,1976,8309,5
1719,The Life Aquatic with Steve Zissou,2004,8309,3
1799,Die Hard 2: Die Harder,1990,8309,5
1962,50 First Dates,2004,8309,4
290,Harold and Kumar Go to White Castle,2004,8309,5
2375,Fletch Lives,1989,8309,4
2383,The Queens of Comedy,2000,8309,4
295,Ace Ventura: When Nature Calls,1995,8309,5
2452,Lord of the Rings: The Fellowship of the Ring,2001,8309,5
2173,BASEketball,1998,8309,5
2135,Nothing to Lose,1997,8309,4
223,Chappelle's Show: Season 1,2003,8309,5
2874,Elf,2003,8309,4
2705,How High,2001,8309,5
483,Rush Hour 2,2001,8309,5
758,Mean Girls,2004,8309,4
789,Boyz N the Hood,1991,8309,5
808,Dead Man on Campus,1998,8309,5
886,Ray,2004,8309,5
1020,The Simpsons: Season 1,1989,8309,5
1110,Secondhand Lions,2003,8309,3
1202,National Lampoon's Vacation,1983,8309,5
1561,American Wedding,2003,8309,5
1625,Aliens: Collector's Edition,1986,8309,5
1798,Lethal Weapon,1987,8309,5
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8309,5
2128,Rudy,1993,8309,5
2186,Bad Boys,1995,8309,5
2391,Along Came Polly,2004,8309,5
2465,This Is Spinal Tap,1984,8309,4
2172,The Simpsons: Season 3,1991,8309,5
197,Taking Lives,2004,8309,4
191,X2: X-Men United,2003,8309,5
118,Rambo: First Blood Part II,1985,8309,5
175,Reservoir Dogs,1992,8309,4
2992,The Rundown,2003,8309,5
4256,Footloose: Special Collector's Edition,1984,8309,4
4216,Jurassic Park III,2001,8309,4
3938,Shrek 2,2004,8309,5
4389,A Man Apart,2003,8309,5
3972,Police Academy: Special Edition,1984,8309,5
4384,Dawn of the Dead,2004,8309,5
148,Sweet November,2001,8334,3
3320,About a Boy,2002,8334,3
2499,America's Sweethearts,2001,8334,3
4049,Torch Song Trilogy,1988,8334,3
3535,9 1/2 Weeks,1986,8334,3
3222,Guarding Tess,1994,8334,4
3312,Original Sin,2001,8334,4
2953,Moonstruck,1987,8334,3
4123,Patch Adams,1998,8334,1
3538,Beaches,1988,8334,3
3756,About Schmidt,2002,8334,4
3946,The Center of the World,2001,8334,1
241,North by Northwest,1959,8334,4
275,Evelyn,2002,8334,4
1962,50 First Dates,2004,8334,1
30,Something's Gotta Give,2003,8334,5
3371,Whale Rider,2003,8334,1
3267,Muriel's Wedding,1994,8334,3
3282,Sideways,2004,8334,2
4147,She's Having A Baby,1988,8334,3
482,Frida,2002,8334,4
615,An Ideal Husband,1999,8334,2
1615,The American President,1995,8334,5
1854,Crazy/Beautiful,2001,8334,2
331,Chasing Amy,1997,8334,3
2000,Four Weddings and a Funeral,1994,8334,4
2371,To Catch a Thief,1955,8334,4
353,Life or Something Like It,2002,8334,4
4302,An Officer and a Gentleman,1982,8334,4
2920,Baby Boom,1987,8334,4
2735,Seven Brides for Seven Brothers: 50th Anniversary Edition,1954,8334,2
2831,Indiscreet,1958,8334,4
2660,When Harry Met Sally,1989,8334,5
313,Pay It Forward,2000,8334,3
658,Robin Hood: Prince of Thieves,1991,8334,3
660,Saving Grace,2000,8334,1
897,Bride and Prejudice,2004,8334,2
961,Love in the Afternoon,1957,8334,3
1046,Uptown Girls,2003,8334,3
329,Dogma,1999,8334,1
1425,No Way Out,1987,8334,4
1542,Sleepless in Seattle,1993,8334,5
1578,Nine Months,1995,8334,2
1650,Nine to Five,1980,8334,4
1862,Three to Tango,1999,8334,3
1884,Captain Corelli's Mandolin,2001,8334,3
1955,The Story of Us,1999,8334,4
1976,Here on Earth,2000,8334,3
2152,What Women Want,2000,8334,5
2209,On Golden Pond,1981,8334,5
344,The Taming of the Shrew,1967,8334,2
2391,Along Came Polly,2004,8334,3
2340,Joe Versus the Volcano,1990,8334,2
1180,A Beautiful Mind,2001,8334,3
4330,While You Were Sleeping,1995,8334,3
4472,Love Actually,2003,8334,3
4256,Footloose: Special Collector's Edition,1984,8334,3
2800,Serendipity,2001,8334,4
2643,Carolina,2004,8334,3
886,Ray,2004,8334,3
1035,Disclosure,1994,8334,3
1060,King's Ransom,2005,8334,2
1144,Fried Green Tomatoes,1991,8334,3
1145,The Wedding Planner,2001,8334,3
1250,Brassed Off,1996,8334,1
1201,True Colors,1991,8334,2
1470,Bend It Like Beckham,2002,8334,2
1553,Persuasion,1995,8334,2
1703,Ever After: A Cinderella Story,1998,8334,2
1890,Regarding Henry,1991,8334,4
2254,A Guy Thing,2003,8334,3
2457,A Cinderella Story,2004,8334,3
1925,Urban Cowboy,1980,8334,3
3153,Doctor Zhivago,1965,8334,4
3433,Forever Young,1992,8334,3
2876,Addicted to Love,1997,8334,3
2866,Message in a Bottle,1999,8334,4
1221,Seems Like Old Times,1980,8334,3
4315,In Good Company,2004,8334,3
4352,Woman on Top,2000,8334,2
4364,Network,1976,8334,3
4432,The Italian Job,2003,8334,4
4141,Shanghai Noon,2000,8358,3
3756,About Schmidt,2002,8358,3
3962,Finding Nemo (Widescreen),2003,8358,4
3657,Black and White,1999,8358,3
3624,The Last Samurai,2003,8358,5
3938,Shrek 2,2004,8358,4
3787,The Dangerous Lives of Altar Boys,2002,8358,3
1110,Secondhand Lions,2003,8358,5
3371,Whale Rider,2003,8358,5
3489,Time Bandits,1981,8358,5
886,Ray,2004,8358,5
1175,Repo Man,1984,8358,3
1470,Bend It Like Beckham,2002,8358,4
1865,Eternal Sunshine of the Spotless Mind,2004,8358,4
4227,The Full Monty,1997,8358,4
3541,History of the World: Part 1,1981,8358,4
758,Mean Girls,2004,8358,4
1145,The Wedding Planner,2001,8358,3
1180,A Beautiful Mind,2001,8358,4
1202,National Lampoon's Vacation,1983,8358,4
1289,Look Who's Talking Too,1990,8358,2
1632,Mean Creek,2004,8358,4
1700,Bottle Rocket,1996,8358,5
1833,Alex and Emma,2003,8358,3
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8358,4
2072,K-9,1989,8358,1
2342,Super Size Me,2004,8358,5
680,Better Than Sex,2000,8358,4
720,Roger & Me,1989,8358,5
516,Monsoon Wedding,2001,8358,4
30,Something's Gotta Give,2003,8358,3
4080,A Mighty Wind,2003,8358,3
3151,Napoleon Dynamite,2004,8358,5
3333,The Village,2004,8358,3
3917,Garden State,2004,8358,5
3875,The Motorcycle Diaries,2004,8358,5
4306,The Sixth Sense,1999,8358,4
788,Clerks,1994,8358,4
1255,Better Off Dead,1985,8358,5
1295,Strange Brew,1983,8358,4
1707,Outfoxed: Rupert Murdoch's War on Journalism,2004,8358,4
1719,The Life Aquatic with Steve Zissou,2004,8358,5
1754,Sixteen Candles,1984,8358,4
1962,50 First Dates,2004,8358,4
2192,The Hurricane,1999,8358,4
2372,The Bourne Supremacy,2004,8358,4
2470,Wayne's World,1992,8358,4
668,Saturday Night Live: The Best of Will Ferrell 2,2004,8358,4
2465,This Is Spinal Tap,1984,8358,4
2391,Along Came Polly,2004,8358,4
443,Rabbit-Proof Fence,2002,8358,4
571,American Beauty,1999,8358,4
331,Chasing Amy,1997,8358,3
201,Home Movie,2001,8358,5
2874,Elf,2003,8358,4
2913,Finding Neverland,2004,8358,4
2922,Heathers,1989,8358,4
2899,Riding Giants,2004,8358,5
3106,Ghost,1990,8358,4
4432,The Italian Job,2003,8358,4
2862,The Silence of the Lambs,1991,8358,2
3282,Sideways,2004,8358,4
270,Sex and the City: Season 4,2001,8358,4
312,High Fidelity,2000,8358,4
4472,Love Actually,2003,8358,3
4345,Bowling for Columbine,2002,8358,5
2782,Braveheart,1995,8358,3
2660,When Harry Met Sally,1989,8358,4
3938,Shrek 2,2004,8367,4
2851,Falling Down,1993,8367,3
3893,The People vs. Larry Flynt,1996,8367,3
3638,Bad Boys II,2003,8367,3
4289,Police Academy 2: Their First Assignment,1985,8367,3
3285,Flight of the Navigator,1986,8367,3
3860,Bruce Almighty,2003,8367,3
2800,Serendipity,2001,8367,2
4227,The Full Monty,1997,8367,3
4266,The Passion of the Christ,2004,8367,5
2743,The Pianist,2002,8367,5
3165,Dirty Rotten Scoundrels,1988,8367,5
2848,The Hustler,1961,8367,5
3282,Sideways,2004,8367,3
3864,Batman Begins,2005,8367,3
3972,Police Academy: Special Edition,1984,8367,4
3128,Starman,1984,8367,4
4330,While You Were Sleeping,1995,8367,3
3148,The English Patient,1996,8367,4
4356,Road to Perdition,2002,8367,3
281,The Legend,1993,8367,4
2580,Freaky Friday,2003,8367,3
3079,The Lion King: Special Edition,1994,8367,4
3161,Scary Movie 2,2001,8367,3
2823,D.A.R.Y.L.,1985,8367,3
3274,Half Baked,1998,8367,3
3333,The Village,2004,8367,4
3715,Commando,1985,8367,5
3756,About Schmidt,2002,8367,3
3962,Finding Nemo (Widescreen),2003,8367,5
4262,Sleepy Hollow,1999,8367,4
4369,Porky's,1981,8367,3
4488,Wonder Boys,2000,8367,3
3151,Napoleon Dynamite,2004,8367,4
4216,Jurassic Park III,2001,8367,3
329,Dogma,1999,8367,4
483,Rush Hour 2,2001,8367,3
658,Robin Hood: Prince of Thieves,1991,8367,3
872,Seven Samurai,1954,8367,4
1220,Man on Fire,2004,8367,3
1571,Poltergeist,1982,8367,3
1865,Eternal Sunshine of the Spotless Mind,2004,8367,3
1901,Cheech & Chong's Up in Smoke,1978,8367,4
2001,Under Siege,1992,8367,4
2290,Aladdin: Platinum Edition,1992,8367,4
30,Something's Gotta Give,2003,8367,3
3905,The Others,2001,8367,3
3925,The Matrix: Reloaded,2003,8367,4
2660,When Harry Met Sally,1989,8367,5
3058,Escape from Alcatraz,1979,8367,4
3106,Ghost,1990,8367,4
3192,Double Impact,1991,8367,3
3198,The Addams Family,1991,8367,4
3290,The Godfather,1974,8367,5
3427,Men in Black II,2002,8367,4
3579,2 Fast 2 Furious,2003,8367,3
3730,Elizabeth,1998,8367,4
